base_graph_id,instance_id,n,d,k,greedy,optimum,initial_upper,prefix_upper,dual_upper,endpoint,tightening_initial,tightening_prefix,initial_ratio,prefix_ratio,dual_ratio,ratio_gain_initial,ratio_gain_prefix,dual_over_optimum,initial_certified,prefix_certified,dual_certified
r2-exploration-n20-d3-r0167,63a41fc7dc019a5db22b9949c4b9ae0f0bc73889e546f5d0df680b5e8ff5949d,20,3,14,20,20,20,20,20,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0167,dd7b587429444fee23b651d180f47656fb0987fbd9a14253d2465fdc1b6bfa3f,20,3,20,20,20,20,20,20,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0168,a26fdc6dedeb1bb14239589b296458ae1d21d3e97d33b944869f866a24f74ad6,20,3,1,3,3,3,3,3,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0168,3462292c35efa8989c7794968068904f9854fcd61299b58cebeb6210d6711d07,20,3,2,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0168,d3f079b8260c69c44f9fa2b6a965eb95bcf36872a4957f17476ecf6827f5c1e9,20,3,4,12,12,12,12,12,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0168,f16f232e23ca057c6a499c5f621df9746ddbe64dee62bc2ae21a235db19b3b23,20,3,5,15,15,15,15,15,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0168,6e41c75ace438ba28b0a02c65c54c5b0ff1cccf8f2cad64885daa2c3628e775f,20,3,7,19,19,20,20,20,interior,0,0,0.95,0.95,0.95,0.0,0.0,1.0526315789473684,0,0,0
r2-exploration-n20-d3-r0168,7cd7959f73c8ca18b7ffab8b04bbea12de089ba2b497190b3b5501835f74d8a8,20,3,10,20,20,20,20,20,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0168,ad8fa1520cb79a57a53cd8e20268548610c95a5fdc5e228d1cc597c551757f8e,20,3,14,20,20,20,20,20,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0168,7dde4f081c5e50c83a0832349bff1135b5596c77c9a746f6c213c1f1563a7cc1,20,3,20,20,20,20,20,20,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0169,b0387968f123fed6287e68edd48ca8adf21eec7de5dfefa61f331a6ad032709f,20,3,1,3,3,3,3,3,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0169,62894d19150e83391c19e69b9168695cc0c1d57331368d930ebaea587bffd5bd,20,3,2,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0169,e57fd78975850081c47c2e66946d1c706e57792cc18a7102aef74ef103e2a139,20,3,4,12,12,12,12,12,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0169,82730645b53769a8364d1c8422c08f6c6b25e336a52646c1e19b7ca1df436cc0,20,3,5,14,15,15,15,15,interior,0,0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d3-r0169,0b7b3c9b100323cae77b6b65370037d269035d1d9e0a60b14504ead9ea04e410,20,3,7,16,18,20,20,20,interior,0,0,0.8,0.8,0.8,0.0,0.0,1.1111111111111112,0,0,0
r2-exploration-n20-d3-r0169,6bd7028219f072aac0a46751c52e9984915aaecfb17f3a6ccfdd67bd34052b90,20,3,10,19,20,20,20,20,interior,0,0,0.95,0.95,0.95,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d3-r0169,80f624959250ecc9c192d4d8a10d9260bab775e5124fcefc8877ce9bbdafa9b7,20,3,14,20,20,20,20,20,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0169,9b96206274935cacc37e525b43054f8515b9a23fa05acd36dda80b76a8c71031,20,3,20,20,20,20,20,20,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0170,1dbaba2b68cb03df74e4ee150eb495a187f852ce907b5835e92cd40dbc8f7ee1,20,3,1,3,3,3,3,3,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0170,5fa29a0d56238e5fc865c0fe898ad5d8f97dda054a77b0928c9cbdabba2f7c86,20,3,2,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0170,71eb3056b9b60878942702bcf7a4687f891b8fcf19c6067f32d7bfdd3d2937ee,20,3,4,12,12,12,12,12,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0170,bf9286074d3531615712da2a6fd015d9d173a2e201ac11aba19d3e55197b0ec4,20,3,5,15,15,15,15,15,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0170,6985ee518aa7e0dec59a788a4b1c4d5a6550b3127a31e55b08d75327c2058142,20,3,7,18,18,19,19,19,interior,0,0,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.0,0.0,1.0555555555555556,0,0,0
r2-exploration-n20-d3-r0170,155fac81855f03cfc2d5f3c653b1b37f02501712f182616ba495f063fdbd6795,20,3,10,19,19,19,19,19,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0170,ddfc32a1c38e6c7d11ad0fa8749b73989390d4a6a9c59e7ccc6e43aa695d8960,20,3,14,19,19,19,19,19,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0170,1c0e287fae05ce3be257a819d08c60caea30ba197eb920537fc099a5aa07eb3d,20,3,20,19,19,19,19,19,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0171,93fee0c15b8583f793d3ac0e365382088ecbab423f55b97c151e8c974687486a,20,3,1,3,3,3,3,3,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0171,d82c0507e3c39e5d005259c08a1f6cfa1ada8735386dea03bc08c0acf1432c46,20,3,2,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0171,e64daff8fe3193e72db6c4459fad18c3c693c1ebbc6211cc1c7f77d5cd7ea4ce,20,3,4,12,12,12,12,12,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0171,80f6c3f1ce0f8657506630a77d37c197e2499af3fca4eabba7cb9295789f5273,20,3,5,14,15,15,15,15,interior,0,0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d3-r0171,2dc15112cccc8006dd6f7b21eb31eee6685edfdda118e7855eb99e2a7a99a256,20,3,7,17,18,18,18,18,interior,0,0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d3-r0171,381e6d3e11e645371681e54a98b16903aedea06ebb37fc03da27625300e129fe,20,3,10,18,18,18,18,18,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0171,b45e4548988c8ffef0eb1cc7c61f49a303de94e6b29d3e0cd0dc0385b1e48bf8,20,3,14,18,18,18,18,18,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0171,fe9680f1dda347edfb89829f57069a3bd51e0bde1dfe1d2c9a3ca84d6efa0922,20,3,20,18,18,18,18,18,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0172,e3cc8e92e43fdc9fc417d5a12a0698457c4764f5925ee3ae5f20c707d5a48378,20,3,1,3,3,3,3,3,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0172,1fe96ceaf2c425a406835b70d5cf42292c21ffb78fdea0a2edf6648c932a84f7,20,3,2,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0172,872f6aa136fb57ad151041b149dfcb7b4bafda5c3acb6b0ee98811225e97eab6,20,3,4,12,12,12,12,12,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0172,e77f772b8415aba1dda036589dad34ee82410ce9fc157230c0b23b0a846c2a53,20,3,5,14,15,15,15,15,interior,0,0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d3-r0172,06096ffd378fb13c6356d3b1368240482b2eef377718cc1eb687651f785caa19,20,3,7,16,17,17,17,17,interior,0,0,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d3-r0172,a3f05ddd861cbf97047076af3f72df5f3733c0f826cd4c48176a5388ee6190fa,20,3,10,17,17,17,17,17,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0172,be6de8dca191c0d2cd935931f43556d80b4b172bdd6e831f84b6ef6d15a0567f,20,3,14,17,17,17,17,17,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0172,aec77ca29d4e178649f4a1d90d23a7061abe1bd872de12ef4b0292f4dee65922,20,3,20,17,17,17,17,17,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0173,0e31fc903a9be1d8c094d67dbdb0e87bf07c66d22a346163386b287e249ce394,20,3,1,3,3,3,3,3,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0173,3bca9aabf18685fa7e8b295e519cb7ba84fdf77a3f77fa2ecd07a775a03cc600,20,3,2,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0173,b547bd36673a5a0d41380b6b1e31604e55e8231949dbc7d16b36c5a636dd5597,20,3,4,12,12,12,12,12,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0173,eaf30935ff07d6bbeb190b859ea025bb6816183273b13fc20422e6f0b0dd7470,20,3,5,15,15,15,15,15,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0173,99d87063831b1b92ff467b6bedf3217be4fce042857308d51d23f9414ca7a487,20,3,7,18,19,19,19,19,interior,0,0,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d3-r0173,ec4292fa7fc24e4036bd946ffb1791934b7676dd1fcb7cbc91101a96457224b0,20,3,10,19,19,19,19,19,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0173,8fd9f42335d81a634ffa7d6184ca001ab936270f5268c371a71196b806340d4b,20,3,14,19,19,19,19,19,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0173,c66416104ceac23bdfff44f6dfbc939ec7cd3d267a6b71eab71980d7c0d349ed,20,3,20,19,19,19,19,19,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0174,c0f0b9591a29fd1c8ed10b00053adb6cf618f09fbe9a9174811362e3d4fb42a1,20,3,1,3,3,3,3,3,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0174,0aef95fb13bbc8bc0426385672504a7bdab0b0543fc6a62944092d2579be3b44,20,3,2,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0174,bb25b50e39a6edebc20c3bf91bef0069089c68ef38ca95fcbe36a9da08edd9dd,20,3,4,12,12,12,12,12,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0174,0ca655d1262470ef90243b864e1b1ce55fa5fdf49aea09b625573e0874589312,20,3,5,15,15,15,15,15,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0174,560dfe7a3a9a659ed12aa1af6edbcaf69c3079a1c854f400aca4443385271ec2,20,3,7,19,19,19,19,19,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0174,ce34dde01a9b85b6294d9f7867e61a632dd997f2768a6f63921423e4f23fb7b3,20,3,10,19,19,19,19,19,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0174,7803c875408ad6dbeb791915b441e1fde6fc70e59f013146cd010ae9b62f4e33,20,3,14,19,19,19,19,19,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0174,a3d446b8d823b321c8a416d163aacdc2c6cb74917f257c1aba86a81cd4451d7b,20,3,20,19,19,19,19,19,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0175,a8c22c84a305e12fa6bf6296cd7902a27d46fa070b653a0570928f85b44d3094,20,3,1,3,3,3,3,3,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0175,ca6f990ded12df0f28bdd762b28d4a9b66efbe4201f9ccf08fbdf3c897b87d47,20,3,2,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0175,e6a6b090e9ccc8b767ca1fde8131162eb51a60bdcbc66b0613677074c9696b9a,20,3,4,11,12,12,12,12,interior,0,0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d3-r0175,6361998893db6e6363686fbec90dceffe920e753e1c2cb27d88b1f0e34ea6757,20,3,5,13,15,15,15,15,interior,0,0,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d3-r0175,9b8abfad847a19e73006ad36eaabf52afb814fd0ef9216cc2a14bd7ac6a9508f,20,3,7,17,18,18,18,18,interior,0,0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d3-r0175,888cb0c80ec7f6aceadbb7ff68937df7367550025139bbce4e9db4faf51e435b,20,3,10,18,18,18,18,18,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0175,f91845cac2c227b9451339a04bd20f72dcaae89883c0c0d10c4b0ff1da9737b6,20,3,14,18,18,18,18,18,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0175,6f5c5ce4f474e60cf637687642276bb5dec4dd7830b7b7903ee7f82241547287,20,3,20,18,18,18,18,18,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0176,11379a68e9622c538c73aa56caf2d1b309063283e6ed7bed9fb18274da8f8b4a,20,3,1,3,3,3,3,3,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0176,3bf6770624dec05c58501ed453744de099091f52710edd32d21ce81f6c663573,20,3,2,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0176,6e242cebdd6d4fdb873abe470c6ccb2c27058d53c9b326e0a6e999ea1d3c3e3c,20,3,4,12,12,12,12,12,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0176,8cca1c33d7574fb907f53956479c2387a67f3ffe0c91568bd4cc932666d1f394,20,3,5,14,15,15,15,15,interior,0,0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d3-r0176,bfd461f46efcd3dbf58a7ebda05a4eed133574f4a0711910e23564c388c1e688,20,3,7,18,19,20,20,20,interior,0,0,0.9,0.9,0.9,0.0,0.0,1.0526315789473684,0,0,0
r2-exploration-n20-d3-r0176,c3eb1a4cd3ea6c47a864cbba2d2b7a16e03067aae591465cd1137e0cc0898d19,20,3,10,20,20,20,20,20,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0176,68c5d37d1c6a1e970860c5edefad19599c1890b2324e83e3882aeeedad392b8f,20,3,14,20,20,20,20,20,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0176,e75dcd07de0f0f320ff5b1ab91a9d128afb03d52e65d738900d90eae33519194,20,3,20,20,20,20,20,20,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0177,c245065f2795e504f90d2405fff37c17512641b72965a862985291fe4f91032d,20,3,1,3,3,3,3,3,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0177,09e7b344c824d91f015af65f6eb36d25fb6442ed0d3afff7474aa19ff8e89875,20,3,2,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0177,22b0070d168de69fc22ad147e1f513cbbae12df2a8bc54157c0c92c8dd515bfd,20,3,4,12,12,12,12,12,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0177,dba420186ac92c7f8579e2aa65a17a8ccc274e0fa27a9fdec8a6b7dbaecbd33e,20,3,5,14,15,15,15,15,interior,0,0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d3-r0177,57c6b1a9f9f700fee58f4202ee084756efbe1ca5eef7ac330175d2f623461cf9,20,3,7,17,18,19,19,19,interior,0,0,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.0,0.0,1.0555555555555556,0,0,0
r2-exploration-n20-d3-r0177,1cef1ceb418c7e6fb507f054640e62abdeab1a6d5b49f26d8fbcdc79c1a9540a,20,3,10,19,19,19,19,19,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0177,36b0bda324256c7cc72fb29b43e18a02a618706858b08002f6f5039a52424afe,20,3,14,19,19,19,19,19,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0177,ee5d82811299f4448654756623707216ed711741e4ef595178af8ee8e8595c32,20,3,20,19,19,19,19,19,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0178,72abaecee87b3803bae738e8cbfe1c7d53f85740549d6bf593d2ed9d9acd8ccb,20,3,1,3,3,3,3,3,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0178,d40ba458da1d452fcdb2fb5bd9c5ccc44be0010a1371f68b1eb55fb2361f1b12,20,3,2,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0178,3b2487ea27b3e5ccd03e143fb154332c76e134eb827820f11fd2e8b13d8d4217,20,3,4,12,12,12,12,12,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0178,3afce5c2e3f1a4f7d8bde942b2e1054dc31baf6915efdf952afb746520ac5a9a,20,3,5,15,15,15,15,15,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0178,b267391be2d6fa5de8cef72d3f8e4b3fc6c3ba935e194882cd3c91c8274f5af0,20,3,7,18,18,20,20,20,interior,0,0,0.9,0.9,0.9,0.0,0.0,1.1111111111111112,0,0,0
r2-exploration-n20-d3-r0178,0f335d645a7982330891cf26b71595aaed7fa88c7946cf617c3f2f34ed41fbad,20,3,10,20,20,20,20,20,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0178,3f43ce432284e60d40422bdac7cb65acc42c3ecc050fb8a7187aef8bbd968cbe,20,3,14,20,20,20,20,20,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0178,c547cf03ddc1f9083a5f799ceab8daebafc3bce40c6e6c4d167ab231192af278,20,3,20,20,20,20,20,20,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0179,1c3446a20079bc41edf8809b4bf173b56042a8d22e07e854dcd849e97bbbab4f,20,3,1,3,3,3,3,3,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0179,4190fd79b84fe38ba201632edc8539eb736c628910915887201b9363bb61374d,20,3,2,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0179,383d961f891671d29a057b043fb9ea03bdba1d28637a10baa4e484d664e97045,20,3,4,12,12,12,12,12,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0179,528d25cef675963ce1a7874aa08ada08c903c00e7163610c0863f64c19c6b683,20,3,5,15,15,15,15,15,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0179,453357f5cdd3b60b818a6b3755a60576f77d4d5e217f44f9f59a0bd83354cba0,20,3,7,19,20,20,20,20,interior,0,0,0.95,0.95,0.95,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d3-r0179,af07579d60a12cbc30c7bc6f3dad8d5fa95ac272b6572ad5424043bced18cb8e,20,3,10,20,20,20,20,20,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0179,bce35ed6b6c3b2f66dd062bf048836af7815666a8e8077d12f878c213d86b807,20,3,14,20,20,20,20,20,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0179,dcfafa3fa47b913ded3ef7742c5cf265562c8fa08920e709d577fbb7a8e46c14,20,3,20,20,20,20,20,20,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0180,1916dace7cdee5250b497441d5c21f2610b52b48266181ccc5840d8ceae3f3d5,20,3,1,3,3,3,3,3,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0180,44d1c4434cba09e41e644b3dca70ca13652d80ea1dce1e73528e29a891d11ce4,20,3,2,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0180,b3510613b90a9b47b817b72ad8fd8d56d2a9c7d8282d47916accc67ef2994490,20,3,4,12,12,12,12,12,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0180,fcd805e7cc8509a9d2dfe9fe876d7cd2ca0153ff2563a960854f95ee43881755,20,3,5,14,15,15,15,15,interior,0,0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d3-r0180,5183f6fb96c6fa15a69bd79dbddbb839a846f326f94edd446d8d60f9a97710bb,20,3,7,17,18,19,19,19,interior,0,0,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.0,0.0,1.0555555555555556,0,0,0
r2-exploration-n20-d3-r0180,6cbdbd3dfbf28d58e76ec2efdb71a48399cb99fb9cb51447fb5e55be389a33b4,20,3,10,19,19,19,19,19,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0180,ca48b9c17edb52c9b2b931dedd81a89435a576676ead480b57176964580d4e34,20,3,14,19,19,19,19,19,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0180,b4d165670377f5649ad29a9e2d90b6d8f3a60ffa27162e1958bffd015b3216c4,20,3,20,19,19,19,19,19,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0181,edef47d4b85092f904a164b6b42c57944e9706d872bc4c28b14fc400f5026383,20,3,1,3,3,3,3,3,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0181,b102e333a71b7123c87805e1be075eca92e0b134a63a89b651b5d78f36f0b9f8,20,3,2,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0181,c7bcab0fa8f17791cbf5033bcf0bf985fdc96f592f5d63a5b32c89b496cb79a4,20,3,4,12,12,12,12,12,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0181,71cd66446cc60131456bf1731499ecaa7f252b68a00ccbc1f48c2aefa9122980,20,3,5,14,15,15,15,15,interior,0,0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d3-r0181,dd5b8fcc59ec652ec6e12929876f3eabe17b9f1f20871a20a7f90d875ac88cb9,20,3,7,17,18,19,19,19,interior,0,0,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.0,0.0,1.0555555555555556,0,0,0
r2-exploration-n20-d3-r0181,6fbb391d91149730cab465455414e783e9f2ad5df144c837faa648eadc1aca5a,20,3,10,19,19,19,19,19,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0181,a876267d0b535a212af0b04086538828ce830a9e9cc2a829c8d9965f0c59ac24,20,3,14,19,19,19,19,19,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0181,4ac2c735131330d2ff1c907e9a25ab235dedfcf4ce663408e2aa7d3d41c0889c,20,3,20,19,19,19,19,19,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0182,f51f5b08ea4f38211c4bd1e5779266790d6c7fcf6d150e079ecbb5a0fc9cf8d8,20,3,1,3,3,3,3,3,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0182,e4192266a539efdf1dde3472460d1b6f9f4fbfeb9d9f1eeeb26deae431ac5b60,20,3,2,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0182,2e1b8bd1102f6d7ab2439b8b8e1bad6768dc6c74c809ff8a2efd718574228348,20,3,4,12,12,12,12,12,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0182,4936cceb96834096f8e0df807f72e3f6847098816a50b3e43c8854c9d5860859,20,3,5,15,15,15,15,15,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d3-r0182,c8eca003cb3e20925b810023fd86f31bb09f0c402e65e1563a6e16d907a8a9b9,20,3,7,18,19,20,20,20,interior,0,0,0.9,0.9,0.9,0.0,0.0,1.0526315789473684,0,0,0
