base_graph_id,n,d,k,greedy,optimum,upper,initial_upper,certified_optimal,initial_certified_optimal,trivial_endpoint,tightening,upper_over_optimum,relative_upper_slack,greedy_ratio,certified_ratio,relative_gap_bound
r2-exploration-n16-d4-r0016,16,4,4,13,14,14,14,0,0,0,0,1.0,0.0,0.9285714285714286,0.9285714285714286,0.0714285714285714
r2-exploration-n16-d4-r0016,16,4,6,14,14,14,14,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0016,16,4,8,14,14,14,14,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0016,16,4,16,14,14,14,14,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0017,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0017,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0017,16,4,3,11,12,12,12,0,0,0,0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.08333333333333337
r2-exploration-n16-d4-r0017,16,4,4,13,14,16,16,0,0,0,0,1.1428571428571428,0.14285714285714285,0.9285714285714286,0.8125,0.1875
r2-exploration-n16-d4-r0017,16,4,6,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0017,16,4,8,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0017,16,4,16,16,16,16,16,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0018,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0018,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0018,16,4,3,11,12,12,12,0,0,0,0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.08333333333333337
r2-exploration-n16-d4-r0018,16,4,4,13,14,16,16,0,0,0,0,1.1428571428571428,0.14285714285714285,0.9285714285714286,0.8125,0.1875
r2-exploration-n16-d4-r0018,16,4,6,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0018,16,4,8,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0018,16,4,16,16,16,16,16,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0019,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0019,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0019,16,4,3,11,12,12,12,0,0,0,0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.08333333333333337
r2-exploration-n16-d4-r0019,16,4,4,13,14,16,16,0,0,0,0,1.1428571428571428,0.14285714285714285,0.9285714285714286,0.8125,0.1875
r2-exploration-n16-d4-r0019,16,4,6,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0019,16,4,8,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0019,16,4,16,16,16,16,16,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0020,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0020,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0020,16,4,3,11,12,12,12,0,0,0,0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.08333333333333337
r2-exploration-n16-d4-r0020,16,4,4,14,15,16,16,0,0,0,0,1.0666666666666667,0.06666666666666667,0.9333333333333333,0.875,0.125
r2-exploration-n16-d4-r0020,16,4,6,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0020,16,4,8,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0020,16,4,16,16,16,16,16,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0021,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0021,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0021,16,4,3,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0021,16,4,4,14,14,16,16,0,0,0,0,1.1428571428571428,0.14285714285714285,1.0,0.875,0.125
r2-exploration-n16-d4-r0021,16,4,6,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0021,16,4,8,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0021,16,4,16,16,16,16,16,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0022,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0022,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0022,16,4,3,11,12,12,12,0,0,0,0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.08333333333333337
r2-exploration-n16-d4-r0022,16,4,4,13,14,16,16,0,0,0,0,1.1428571428571428,0.14285714285714285,0.9285714285714286,0.8125,0.1875
r2-exploration-n16-d4-r0022,16,4,6,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0022,16,4,8,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0022,16,4,16,16,16,16,16,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0023,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0023,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0023,16,4,3,11,12,12,12,0,0,0,0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.08333333333333337
r2-exploration-n16-d4-r0023,16,4,4,13,15,15,15,0,0,0,0,1.0,0.0,0.8666666666666667,0.8666666666666667,0.1333333333333333
r2-exploration-n16-d4-r0023,16,4,6,15,15,15,15,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0023,16,4,8,15,15,15,15,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0023,16,4,16,15,15,15,15,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0024,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0024,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0024,16,4,3,11,12,12,12,0,0,0,0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.08333333333333337
r2-exploration-n16-d4-r0024,16,4,4,14,15,16,16,0,0,0,0,1.0666666666666667,0.06666666666666667,0.9333333333333333,0.875,0.125
r2-exploration-n16-d4-r0024,16,4,6,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0024,16,4,8,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0024,16,4,16,16,16,16,16,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0025,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0025,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0025,16,4,3,11,12,12,12,0,0,0,0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.08333333333333337
r2-exploration-n16-d4-r0025,16,4,4,14,15,16,16,0,0,0,0,1.0666666666666667,0.06666666666666667,0.9333333333333333,0.875,0.125
r2-exploration-n16-d4-r0025,16,4,6,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0025,16,4,8,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0025,16,4,16,16,16,16,16,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0026,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0026,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0026,16,4,3,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0026,16,4,4,14,14,16,16,0,0,0,0,1.1428571428571428,0.14285714285714285,1.0,0.875,0.125
r2-exploration-n16-d4-r0026,16,4,6,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0026,16,4,8,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0026,16,4,16,16,16,16,16,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0027,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0027,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0027,16,4,3,11,12,12,12,0,0,0,0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.08333333333333337
r2-exploration-n16-d4-r0027,16,4,4,14,16,16,16,0,0,0,0,1.0,0.0,0.875,0.875,0.125
r2-exploration-n16-d4-r0027,16,4,6,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0027,16,4,8,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0027,16,4,16,16,16,16,16,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0028,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0028,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0028,16,4,3,11,12,12,12,0,0,0,0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.08333333333333337
r2-exploration-n16-d4-r0028,16,4,4,13,15,16,16,0,0,0,0,1.0666666666666667,0.06666666666666667,0.8666666666666667,0.8125,0.1875
r2-exploration-n16-d4-r0028,16,4,6,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0028,16,4,8,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0028,16,4,16,16,16,16,16,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0029,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0029,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0029,16,4,3,11,12,12,12,0,0,0,0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.08333333333333337
r2-exploration-n16-d4-r0029,16,4,4,14,14,15,15,0,0,0,0,1.0714285714285714,0.07142857142857142,1.0,0.9333333333333333,0.06666666666666665
r2-exploration-n16-d4-r0029,16,4,6,15,15,15,15,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0029,16,4,8,15,15,15,15,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0029,16,4,16,15,15,15,15,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0030,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0030,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0030,16,4,3,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0030,16,4,4,14,15,16,16,0,0,0,0,1.0666666666666667,0.06666666666666667,0.9333333333333333,0.875,0.125
r2-exploration-n16-d4-r0030,16,4,6,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0030,16,4,8,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0030,16,4,16,16,16,16,16,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0031,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0031,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0031,16,4,3,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0031,16,4,4,14,14,15,15,0,0,0,0,1.0714285714285714,0.07142857142857142,1.0,0.9333333333333333,0.06666666666666665
r2-exploration-n16-d4-r0031,16,4,6,15,15,15,15,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0031,16,4,8,15,15,15,15,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0031,16,4,16,15,15,15,15,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0032,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0032,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0032,16,4,3,11,12,12,12,0,0,0,0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.08333333333333337
r2-exploration-n16-d4-r0032,16,4,4,13,14,15,15,0,0,0,0,1.0714285714285714,0.07142857142857142,0.9285714285714286,0.8666666666666667,0.1333333333333333
r2-exploration-n16-d4-r0032,16,4,6,15,15,15,15,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0032,16,4,8,15,15,15,15,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0032,16,4,16,15,15,15,15,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0033,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0033,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0033,16,4,3,11,12,12,12,0,0,0,0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.08333333333333337
r2-exploration-n16-d4-r0033,16,4,4,13,15,16,16,0,0,0,0,1.0666666666666667,0.06666666666666667,0.8666666666666667,0.8125,0.1875
r2-exploration-n16-d4-r0033,16,4,6,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0033,16,4,8,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0033,16,4,16,16,16,16,16,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0034,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0034,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0034,16,4,3,11,12,12,12,0,0,0,0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.08333333333333337
r2-exploration-n16-d4-r0034,16,4,4,13,14,16,16,0,0,0,0,1.1428571428571428,0.14285714285714285,0.9285714285714286,0.8125,0.1875
r2-exploration-n16-d4-r0034,16,4,6,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0034,16,4,8,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0034,16,4,16,16,16,16,16,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0035,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0035,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0035,16,4,3,11,12,12,12,0,0,0,0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.08333333333333337
r2-exploration-n16-d4-r0035,16,4,4,13,14,16,16,0,0,0,0,1.1428571428571428,0.14285714285714285,0.9285714285714286,0.8125,0.1875
r2-exploration-n16-d4-r0035,16,4,6,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0035,16,4,8,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0035,16,4,16,16,16,16,16,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0036,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0036,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0036,16,4,3,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0036,16,4,4,14,14,16,16,0,0,0,0,1.1428571428571428,0.14285714285714285,1.0,0.875,0.125
r2-exploration-n16-d4-r0036,16,4,6,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0036,16,4,8,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0036,16,4,16,16,16,16,16,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0037,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0037,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0037,16,4,3,11,12,12,12,0,0,0,0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.08333333333333337
r2-exploration-n16-d4-r0037,16,4,4,14,14,15,15,0,0,0,0,1.0714285714285714,0.07142857142857142,1.0,0.9333333333333333,0.06666666666666665
r2-exploration-n16-d4-r0037,16,4,6,15,15,15,15,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0037,16,4,8,15,15,15,15,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0037,16,4,16,15,15,15,15,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0038,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0038,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0038,16,4,3,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0038,16,4,4,15,15,16,16,0,0,0,0,1.0666666666666667,0.06666666666666667,1.0,0.9375,0.0625
r2-exploration-n16-d4-r0038,16,4,6,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0038,16,4,8,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0038,16,4,16,16,16,16,16,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0039,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0039,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0039,16,4,3,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0039,16,4,4,14,14,16,16,0,0,0,0,1.1428571428571428,0.14285714285714285,1.0,0.875,0.125
r2-exploration-n16-d4-r0039,16,4,6,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0039,16,4,8,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0039,16,4,16,16,16,16,16,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0040,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0040,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0040,16,4,3,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0040,16,4,4,14,15,16,16,0,0,0,0,1.0666666666666667,0.06666666666666667,0.9333333333333333,0.875,0.125
r2-exploration-n16-d4-r0040,16,4,6,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0040,16,4,8,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0040,16,4,16,16,16,16,16,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0041,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0041,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0041,16,4,3,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0041,16,4,4,15,15,16,16,0,0,0,0,1.0666666666666667,0.06666666666666667,1.0,0.9375,0.0625
r2-exploration-n16-d4-r0041,16,4,6,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0041,16,4,8,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0041,16,4,16,16,16,16,16,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0042,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0042,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0042,16,4,3,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0042,16,4,4,14,15,16,16,0,0,0,0,1.0666666666666667,0.06666666666666667,0.9333333333333333,0.875,0.125
r2-exploration-n16-d4-r0042,16,4,6,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0042,16,4,8,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0042,16,4,16,16,16,16,16,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0043,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0043,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0043,16,4,3,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0043,16,4,4,15,15,16,16,0,0,0,0,1.0666666666666667,0.06666666666666667,1.0,0.9375,0.0625
r2-exploration-n16-d4-r0043,16,4,6,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0043,16,4,8,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0043,16,4,16,16,16,16,16,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0044,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0044,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0044,16,4,3,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0044,16,4,4,14,15,16,16,0,0,0,0,1.0666666666666667,0.06666666666666667,0.9333333333333333,0.875,0.125
r2-exploration-n16-d4-r0044,16,4,6,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0044,16,4,8,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0044,16,4,16,16,16,16,16,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0045,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0045,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0045,16,4,3,11,12,12,12,0,0,0,0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.08333333333333337
r2-exploration-n16-d4-r0045,16,4,4,14,15,16,16,0,0,0,0,1.0666666666666667,0.06666666666666667,0.9333333333333333,0.875,0.125
r2-exploration-n16-d4-r0045,16,4,6,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0045,16,4,8,16,16,16,16,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0045,16,4,16,16,16,16,16,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0046,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0046,16,4,2,8,8,8,8,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0046,16,4,3,11,12,12,12,0,0,0,0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.08333333333333337
r2-exploration-n16-d4-r0046,16,4,4,13,14,15,15,0,0,0,0,1.0714285714285714,0.07142857142857142,0.9285714285714286,0.8666666666666667,0.1333333333333333
r2-exploration-n16-d4-r0046,16,4,6,15,15,15,15,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0046,16,4,8,15,15,15,15,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0046,16,4,16,15,15,15,15,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0047,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0047,16,4,2,7,8,8,8,0,0,0,0,1.0,0.0,0.875,0.875,0.125
r2-exploration-n16-d4-r0047,16,4,3,10,12,12,12,0,0,0,0,1.0,0.0,0.8333333333333334,0.8333333333333334,0.16666666666666663
r2-exploration-n16-d4-r0047,16,4,4,12,14,15,15,0,0,0,0,1.0714285714285714,0.07142857142857142,0.8571428571428571,0.8,0.19999999999999996
r2-exploration-n16-d4-r0047,16,4,6,15,15,15,15,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0047,16,4,8,15,15,15,15,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0047,16,4,16,15,15,15,15,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n16-d4-r0048,16,4,1,4,4,4,4,1,1,1,0,1.0,0.0,1.0,1.0,0.0
